Subj	Item	Trial	List	Item.text	Response	Corr	CorrResp	RT	RespCat
vpc3018	critical-1VPC-P_16	33	3	[She will buy the store]	Yes	1	Yes	1154	Hit
vpc3018	critical-1VPC-P_32	35	3	[We will buy the supplies]	Yes	1	Yes	1376	Hit
vpc3018	critical-1VPC-P_28	40	3	[We will charge the phone]	Yes	1	Yes	1688	Hit
vpc3018	critical-1VPC-P_14	46	3	[She will clear out the drawer]	No	1	No	1607	CorrReject
vpc3018	critical-1VPC-P_15	52	3	[She will patch the tire]	Yes	0	No	1552	FalseAlarm
vpc3018	critical-1VPC-P_23	60	3	[They will throw the frisbee]	Yes	0	No	1095	FalseAlarm
vpc3018	critical-1VPC-P_1	61	3	[He will bring down the crowd]	Yes	1	Yes	1849	Hit
vpc3018	critical-1VPC-P_9	78	3	[She will break off the stick]	Yes	1	Yes	1531	Hit
vpc3018	critical-1VPC-P_12	83	3	[She will give the prizes]	Yes	1	Yes	947	Hit
vpc3018	critical-1VPC-P_2	95	3	[He wil round up the fractions]	No	1	No	2302	CorrReject
vpc3018	critical-1VPC-P_31	99	3	[We will set the timer]	No	1	No	1318	CorrReject
vpc3018	critical-1VPC-P_29	102	3	[We will make over the model]	Yes	1	Yes	999	Hit
vpc3018	critical-1VPC-P_27	103	3	[We will call the juror]	No	1	No	934	CorrReject
vpc3018	critical-1VPC-P_22	104	3	[They will look over the part]	Yes	0	No	1287	FalseAlarm
vpc3018	critical-1VPC-P_26	107	3	[We will bail out the prisoner]	Yes	0	No	1232	FalseAlarm
vpc3018	critical-1VPC-P_6	111	3	[He will hold up the lizard]	No	1	No	1278	CorrReject
vpc3018	critical-1VPC-P_21	113	3	[They will seal off the bag]	Yes	1	Yes	1159	Hit
vpc3018	critical-1VPC-P_10	118	3	[She will drive out the trucks]	No	1	No	1553	CorrReject
vpc3018	critical-1VPC-P_7	122	3	[He will see the rumors]	No	1	No	1927	CorrReject
vpc3018	critical-1VPC-P_20	124	3	[They will pull the photo]	Yes	1	Yes	1171	Hit
vpc3018	critical-1VPC-P_18	128	3	[They will mark up the lumber]	Yes	0	No	2224	FalseAlarm
vpc3018	critical-1VPC-P_8	130	3	[He will hold the job]	Yes	1	Yes	993	Hit
vpc3018	critical-1VPC-P_11	139	3	[She will close the slide]	No	1	No	2131	CorrReject
vpc3018	critical-1VPC-P_5	142	3	[He will run over the trail]	Yes	1	Yes	1092	Hit
vpc3018	critical-1VPC-P_25	154	3	[We will bring in the dog]	Yes	1	Yes	1354	Hit
vpc3018	critical-1VPC-P_17	155	3	[They will boil down the soup]	Yes	1	Yes	1052	Hit
vpc3019	critical-1VPC-P_12	1	1	[She will give away the prizes]	No	1	No	414	CorrReject
vpc3019	critical-1VPC-P_26	5	1	[We will bail the prisoner]	No	0	Yes	1046	Miss
vpc3019	critical-1VPC-P_31	6	1	[We will set off the timer]	Yes	1	Yes	1344	Hit
vpc3019	critical-1VPC-P_25	12	1	[We will bring the dog]	No	1	No	862	CorrReject
vpc3019	critical-1VPC-P_9	18	1	[She will break the stick]	Yes	0	No	1073	FalseAlarm
vpc3019	critical-1VPC-P_13	19	1	[She will finish the game]	No	1	No	929	CorrReject
vpc3019	critical-1VPC-P_7	29	1	[He will see through the rumors]	No	0	Yes	1017	Miss
vpc3019	critical-1VPC-P_24	35	1	[They will find out the word]	Yes	0	No	830	FalseAlarm
vpc3019	critical-1VPC-P_6	36	1	[He will hold the lizard]	Yes	1	Yes	1124	Hit
vpc3019	critical-1VPC-P_1	38	1	[He will bring the crowd]	No	1	No	1079	CorrReject
vpc3019	critical-1VPC-P_22	43	1	[They will look the part]	No	0	Yes	952	Miss
vpc3019	critical-1VPC-P_32	48	1	[We will buy up the supplies]	No	1	No	865	CorrReject
vpc3019	critical-1VPC-P_5	51	1	[He will run the trail]	Yes	0	No	1185	FalseAlarm
vpc3019	critical-1VPC-P_16	52	1	[She will buy out the store]	No	1	No	330	CorrReject
vpc3019	critical-1VPC-P_10	63	1	[She will drive the trucks]	Yes	1	Yes	1044	Hit
vpc3019	critical-1VPC-P_29	69	1	[We will make the model]	Yes	0	No	550	FalseAlarm
vpc3019	critical-1VPC-P_11	74	1	[She will close down the slide]	Yes	1	Yes	801	Hit
vpc3019	critical-1VPC-P_4	83	1	[He will cut up the meat]	No	1	No	350	CorrReject
vpc3019	critical-1VPC-P_18	89	1	[They will mark the lumber]	No	0	Yes	94	Miss
vpc3019	critical-1VPC-P_27	92	1	[We will call forth the juror]	Yes	1	Yes	520	Hit
vpc3019	critical-1VPC-P_23	97	1	[They will throw over the frisbee]	Yes	1	Yes	682	Hit
vpc3019	critical-1VPC-P_2	110	1	[He wil round the fractions]	Yes	1	Yes	1330	Hit
vpc3019	critical-1VPC-P_28	111	1	[We will charge up the phone]	No	1	No	833	CorrReject
vpc3019	critical-1VPC-P_3	114	1	[He will eat up the spaghetti]	Yes	1	Yes	798	Hit
vpc3019	critical-1VPC-P_15	121	1	[She will patch up the tire]	Yes	1	Yes	1111	Hit
vpc3019	critical-1VPC-P_21	127	1	[They will seal the bag]	No	1	No	806	CorrReject
vpc3019	critical-1VPC-P_17	136	1	[They will boil the soup]	Yes	0	No	864	FalseAlarm
vpc3019	critical-1VPC-P_14	139	1	[She will clear the drawer]	No	0	Yes	929	Miss
vpc3019	critical-1VPC-P_8	147	1	[He will hold down the job]	No	1	No	1017	CorrReject
vpc3019	critical-1VPC-P_19	151	1	[They will keep up the secret]	No	0	Yes	1076	Miss
vpc3019	critical-1VPC-P_20	158	1	[They will pull down the photo]	Yes	0	No	966	FalseAlarm
vpc302	critical-1VPC-P_11	15	3	[She will close the slide]	Yes	0	No	1507	FalseAlarm
vpc302	critical-1VPC-P_4	21	3	[He will cut the meat]	Yes	1	Yes	1249	Hit
vpc302	critical-1VPC-P_26	25	3	[We will bail out the prisoner]	No	1	No	1551	CorrReject
vpc302	critical-1VPC-P_7	26	3	[He will see the rumors]	No	1	No	1677	CorrReject
vpc302	critical-1VPC-P_9	27	3	[She will break off the stick]	Yes	1	Yes	1967	Hit
vpc302	critical-1VPC-P_31	32	3	[We will set the timer]	No	1	No	2044	CorrReject
vpc302	critical-1VPC-P_6	44	3	[He will hold up the lizard]	Yes	0	No	1286	FalseAlarm
vpc302	critical-1VPC-P_12	47	3	[She will give the prizes]	Yes	1	Yes	1283	Hit
vpc302	critical-1VPC-P_15	50	3	[She will patch the tire]	No	1	No	2168	CorrReject
vpc302	critical-1VPC-P_8	59	3	[He will hold the job]	Yes	1	Yes	1021	Hit
vpc302	critical-1VPC-P_20	61	3	[They will pull the photo]	Yes	1	Yes	1484	Hit
vpc302	critical-1VPC-P_14	65	3	[She will clear out the drawer]	No	1	No	1565	CorrReject
vpc302	critical-1VPC-P_19	67	3	[They will keep the secret]	Yes	0	No	1533	FalseAlarm
vpc302	critical-1VPC-P_23	77	3	[They will throw the frisbee]	No	1	No	1270	CorrReject
vpc302	critical-1VPC-P_21	98	3	[They will seal off the bag]	Yes	1	Yes	1201	Hit
vpc302	critical-1VPC-P_1	100	3	[He will bring down the crowd]	No	0	Yes	2333	Miss
vpc302	critical-1VPC-P_17	110	3	[They will boil down the soup]	Yes	1	Yes	1796	Hit
vpc302	critical-1VPC-P_24	113	3	[They will find the word]	Yes	1	Yes	1266	Hit
vpc302	critical-1VPC-P_27	116	3	[We will call the juror]	Yes	0	No	1302	FalseAlarm
vpc302	critical-1VPC-P_18	124	3	[They will mark up the lumber]	No	1	No	1141	CorrReject
vpc302	critical-1VPC-P_2	129	3	[He wil round up the fractions]	Yes	0	No	1358	FalseAlarm
vpc302	critical-1VPC-P_28	136	3	[We will charge the phone]	Yes	1	Yes	1056	Hit
vpc302	critical-1VPC-P_16	139	3	[She will buy the store]	Yes	1	Yes	1126	Hit
vpc302	critical-1VPC-P_5	140	3	[He will run over the trail]	Yes	1	Yes	1230	Hit
vpc302	critical-1VPC-P_13	142	3	[She will finish up the game]	Yes	1	Yes	1298	Hit
vpc302	critical-1VPC-P_30	143	3	[We will mark off the pages]	Yes	0	No	929	FalseAlarm
vpc302	critical-1VPC-P_32	144	3	[We will buy the supplies]	Yes	1	Yes	1026	Hit
vpc302	critical-1VPC-P_29	147	3	[We will make over the model]	Yes	1	Yes	929	Hit
vpc302	critical-1VPC-P_25	152	3	[We will bring in the dog]	Yes	1	Yes	900	Hit
vpc302	critical-1VPC-P_22	154	3	[They will look over the part]	No	1	No	1825	CorrReject
vpc302	critical-1VPC-P_3	160	3	[He will eat the spaghetti]	No	1	No	1587	CorrReject
vpc3020	critical-1VPC-P_18	1	2	[They will catch the students]	No	1	No	1306	CorrReject
vpc3020	critical-1VPC-P_30	6	2	[We will pull the sticker]	No	1	No	1105	CorrReject
vpc3020	critical-1VPC-P_26	16	2	[We will bust the moves]	No	1	No	1455	CorrReject
vpc3020	critical-1VPC-P_2	25	2	[He will buy the land]	No	1	No	2180	CorrReject
vpc3020	critical-1VPC-P_20	34	2	[They will live down the lie]	Yes	1	Yes	1689	Hit
vpc3020	critical-1VPC-P_8	37	2	[He will strike down the balance]	Yes	1	Yes	1395	Hit
vpc3020	critical-1VPC-P_1	39	2	[He will hold down the line]	No	1	No	1517	CorrReject
vpc3020	critical-1VPC-P_9	42	2	[She will pair off the geese]	No	1	No	1706	CorrReject
vpc3020	critical-1VPC-P_16	43	2	[She will throw out the trash]	Yes	1	Yes	1111	Hit
vpc3020	critical-1VPC-P_4	46	2	[He will lock up the bicycle]	Yes	1	Yes	970	Hit
vpc3020	critical-1VPC-P_12	47	2	[She will drive away the candidate]	Yes	1	Yes	1025	Hit
vpc3020	critical-1VPC-P_7	76	2	[He will think the thoughts]	No	0	Yes	1035	Miss
vpc3020	critical-1VPC-P_3	82	2	[He will cover the research]	Yes	1	Yes	1060	Hit
vpc3020	critical-1VPC-P_28	86	2	[We will dress up the doll]	Yes	1	Yes	957	Hit
vpc3020	critical-1VPC-P_14	89	2	[She will help the waiter]	Yes	0	No	932	FalseAlarm
vpc3020	critical-1VPC-P_19	90	2	[They will carry the groceries]	Yes	1	Yes	1210	Hit
vpc3020	critical-1VPC-P_6	92	2	[He will run the hills]	Yes	0	No	1990	FalseAlarm
vpc3020	critical-1VPC-P_25	94	2	[We will throw in the towel]	Yes	0	No	1345	FalseAlarm
vpc3020	critical-1VPC-P_22	102	2	[They will take the position]	No	1	No	1070	CorrReject
vpc3020	critical-1VPC-P_24	107	2	[They will wring out the rag]	Yes	1	Yes	1575	Hit
vpc3020	critical-1VPC-P_13	115	2	[She will close up the cafթ]	Yes	0	No	850	FalseAlarm
vpc3020	critical-1VPC-P_29	119	2	[We will smooth over the frosting]	No	1	No	1293	CorrReject
vpc3020	critical-1VPC-P_15	121	2	[She will set the boundaries]	Yes	1	Yes	1385	Hit
vpc3020	critical-1VPC-P_17	122	2	[They will shoot down the hawk]	No	1	No	938	CorrReject
vpc3020	critical-1VPC-P_5	124	2	[He will pass over the dessert]	Yes	0	No	1027	FalseAlarm
vpc3020	critical-1VPC-P_23	125	2	[They will check the essays]	Yes	1	Yes	959	Hit
vpc3020	critical-1VPC-P_10	128	2	[She will check the books]	Yes	0	No	1000	FalseAlarm
vpc3020	critical-1VPC-P_27	138	2	[We will bring the gifts]	Yes	1	Yes	1053	Hit
vpc3020	critical-1VPC-P_11	140	2	[She will shut the computer]	Yes	1	Yes	1144	Hit
vpc3020	critical-1VPC-P_32	142	2	[We will tie up the canoe]	Yes	1	Yes	890	Hit
vpc3020	critical-1VPC-P_21	158	2	[They will lead off the dance]	Yes	0	No	1123	FalseAlarm
vpc3020	critical-1VPC-P_31	160	2	[We will show the ponies]	Yes	1	Yes	984	Hit
vpc3021	critical-1VPC-P_30	5	7	[We will mark off the pages]	No	1	No	1256	CorrReject
vpc3021	critical-1VPC-P_24	11	7	[They will find the word]	Yes	1	Yes	978	Hit
vpc3021	critical-1VPC-P_27	13	7	[We will call the juror]	No	1	No	854	CorrReject
vpc3021	critical-1VPC-P_15	14	7	[She will patch the tire]	Yes	0	No	735	FalseAlarm
vpc3021	critical-1VPC-P_1	15	7	[He will bring down the crowd]	Yes	1	Yes	1069	Hit
vpc3021	critical-1VPC-P_22	24	7	[They will look over the part]	No	1	No	1324	CorrReject
vpc3021	critical-1VPC-P_17	25	7	[They will boil down the soup]	No	0	Yes	949	Miss
vpc3021	critical-1VPC-P_2	27	7	[He wil round up the fractions]	Yes	0	No	1124	FalseAlarm
vpc3021	critical-1VPC-P_19	29	7	[They will keep the secret]	No	1	No	1037	CorrReject
vpc3021	critical-1VPC-P_29	41	7	[We will make over the model]	Yes	1	Yes	1064	Hit
vpc3021	critical-1VPC-P_23	43	7	[They will throw the frisbee]	No	1	No	1313	CorrReject
vpc3021	critical-1VPC-P_28	45	7	[We will charge the phone]	Yes	1	Yes	858	Hit
vpc3021	critical-1VPC-P_26	51	7	[We will bail out the prisoner]	No	1	No	623	CorrReject
vpc3021	critical-1VPC-P_18	59	7	[They will mark up the lumber]	Yes	0	No	924	FalseAlarm
vpc3021	critical-1VPC-P_32	62	7	[We will buy the supplies]	Yes	1	Yes	1023	Hit
vpc3021	critical-1VPC-P_4	76	7	[He will cut the meat]	Yes	1	Yes	699	Hit
vpc3021	critical-1VPC-P_7	81	7	[He will see the rumors]	No	1	No	1213	CorrReject
vpc3021	critical-1VPC-P_10	82	7	[She will drive out the trucks]	Yes	0	No	1175	FalseAlarm
vpc3021	critical-1VPC-P_5	84	7	[He will run over the trail]	No	0	Yes	978	Miss
vpc3021	critical-1VPC-P_21	86	7	[They will seal off the bag]	Yes	1	Yes	1095	Hit
vpc3021	critical-1VPC-P_8	88	7	[He will hold the job]	No	0	Yes	1134	Miss
vpc3021	critical-1VPC-P_20	91	7	[They will pull the photo]	Yes	1	Yes	713	Hit
vpc3021	critical-1VPC-P_6	92	7	[He will hold up the lizard]	No	1	No	1086	CorrReject
vpc3021	critical-1VPC-P_12	95	7	[She will give the prizes]	Yes	1	Yes	825	Hit
vpc3021	critical-1VPC-P_13	112	7	[She will finish up the game]	Yes	1	Yes	946	Hit
vpc3021	critical-1VPC-P_3	117	7	[He will eat the spaghetti]	No	1	No	1054	CorrReject
vpc3021	critical-1VPC-P_16	121	7	[She will buy the store]	Yes	1	Yes	753	Hit
vpc3021	critical-1VPC-P_14	136	7	[She will clear out the drawer]	Yes	0	No	877	FalseAlarm
vpc3021	critical-1VPC-P_11	145	7	[She will close the slide]	No	1	No	1037	CorrReject
vpc3021	critical-1VPC-P_25	148	7	[We will bring in the dog]	Yes	1	Yes	850	Hit
vpc3021	critical-1VPC-P_9	149	7	[She will break off the stick]	Yes	1	Yes	800	Hit
vpc3021	critical-1VPC-P_31	159	7	[We will set the timer]	No	1	No	1025	CorrReject
vpc3022	critical-1VPC-P_16	4	5	[She will buy out the store]	Yes	0	No	973	FalseAlarm
vpc3022	critical-1VPC-P_4	7	5	[He will cut up the meat]	Yes	0	No	1066	FalseAlarm
vpc3022	critical-1VPC-P_17	9	5	[They will boil the soup]	Yes	0	No	1580	FalseAlarm
vpc3022	critical-1VPC-P_26	10	5	[We will bail the prisoner]	No	0	Yes	1285	Miss
vpc3022	critical-1VPC-P_27	12	5	[We will call forth the juror]	Yes	1	Yes	813	Hit
vpc3022	critical-1VPC-P_22	16	5	[They will look the part]	No	0	Yes	1199	Miss
vpc3022	critical-1VPC-P_2	17	5	[He wil round the fractions]	Yes	1	Yes	1269	Hit
vpc3022	critical-1VPC-P_11	26	5	[She will close down the slide]	Yes	1	Yes	1721	Hit
vpc3022	critical-1VPC-P_15	27	5	[She will patch up the tire]	Yes	1	Yes	1654	Hit
vpc3022	critical-1VPC-P_3	28	5	[He will eat up the spaghetti]	No	0	Yes	1489	Miss
vpc3022	critical-1VPC-P_12	37	5	[She will give away the prizes]	No	1	No	992	CorrReject
vpc3022	critical-1VPC-P_1	48	5	[He will bring the crowd]	No	1	No	1352	CorrReject
vpc3022	critical-1VPC-P_32	50	5	[We will buy up the supplies]	Yes	0	No	1002	FalseAlarm
vpc3022	critical-1VPC-P_25	58	5	[We will bring the dog]	No	1	No	884	CorrReject
vpc3022	critical-1VPC-P_14	61	5	[She will clear the drawer]	Yes	1	Yes	1891	Hit
vpc3022	critical-1VPC-P_13	68	5	[She will finish the game]	No	1	No	984	CorrReject
vpc3022	critical-1VPC-P_9	71	5	[She will break the stick]	No	1	No	1239	CorrReject
vpc3022	critical-1VPC-P_5	73	5	[He will run the trail]	No	1	No	1045	CorrReject
vpc3022	critical-1VPC-P_21	77	5	[They will seal the bag]	No	1	No	911	CorrReject
vpc3022	critical-1VPC-P_10	81	5	[She will drive the trucks]	No	0	Yes	347	Miss
vpc3022	critical-1VPC-P_29	82	5	[We will make the model]	Yes	0	No	1179	FalseAlarm
vpc3022	critical-1VPC-P_20	83	5	[They will pull down the photo]	Yes	0	No	965	FalseAlarm
vpc3022	critical-1VPC-P_19	91	5	[They will keep up the secret]	Yes	1	Yes	636	Hit
vpc3022	critical-1VPC-P_8	94	5	[He will hold down the job]	Yes	0	No	807	FalseAlarm
vpc3022	critical-1VPC-P_23	99	5	[They will throw over the frisbee]	No	0	Yes	1381	Miss
vpc3022	critical-1VPC-P_30	117	5	[We will mark the pages]	Yes	1	Yes	814	Hit
vpc3022	critical-1VPC-P_28	119	5	[We will charge up the phone]	Yes	0	No	932	FalseAlarm
vpc3022	critical-1VPC-P_6	126	5	[He will hold the lizard]	Yes	1	Yes	748	Hit
vpc3022	critical-1VPC-P_7	128	5	[He will see through the rumors]	No	0	Yes	864	Miss
vpc3022	critical-1VPC-P_31	132	5	[We will set off the timer]	Yes	1	Yes	1000	Hit
vpc3022	critical-1VPC-P_18	135	5	[They will mark the lumber]	Yes	1	Yes	1474	Hit
vpc3022	critical-1VPC-P_24	145	5	[They will find out the word]	Yes	0	No	1449	FalseAlarm
vpc3023	critical-1VPC-P_19	7	4	[They will carry up the groceries]	Yes	0	No	1624	FalseAlarm
vpc3023	critical-1VPC-P_5	11	4	[He will pass the dessert]	Yes	1	Yes	1599	Hit
vpc3023	critical-1VPC-P_26	12	4	[We will bust out the moves]	Yes	1	Yes	1471	Hit
vpc3023	critical-1VPC-P_27	16	4	[We will bring forth the gifts]	Yes	0	No	1496	FalseAlarm
vpc3023	critical-1VPC-P_13	28	4	[She will close the cafթ]	Yes	1	Yes	1677	Hit
vpc3023	critical-1VPC-P_16	31	4	[She will throw the trash]	Yes	0	No	1709	FalseAlarm
vpc3023	critical-1VPC-P_10	34	4	[She will check out the books]	Yes	1	Yes	2096	Hit
vpc3023	critical-1VPC-P_32	39	4	[We will tie the canoe]	No	1	No	2057	CorrReject
vpc3023	critical-1VPC-P_6	43	4	[He will run up the hills]	Yes	1	Yes	1594	Hit
vpc3023	critical-1VPC-P_3	48	4	[He will cover up the research]	Yes	0	No	1372	FalseAlarm
vpc3023	critical-1VPC-P_23	55	4	[They will check over the essays]	No	1	No	1515	CorrReject
vpc3023	critical-1VPC-P_8	56	4	[He will strike the balance]	Yes	0	No	2014	FalseAlarm
vpc3023	critical-1VPC-P_1	60	4	[He will hold the line]	Yes	1	Yes	1132	Hit
vpc3023	critical-1VPC-P_15	62	4	[She will set up the boundaries]	Yes	0	No	1546	FalseAlarm
vpc3023	critical-1VPC-P_21	81	4	[They will lead the dance]	Yes	1	Yes	1647	Hit
vpc3023	critical-1VPC-P_17	82	4	[They will shoot the hawk]	Yes	1	Yes	1074	Hit
vpc3023	critical-1VPC-P_24	89	4	[They will wring the rag]	No	1	No	2372	CorrReject
vpc3023	critical-1VPC-P_9	90	4	[She will pair the geese]	Yes	1	Yes	1433	Hit
vpc3023	critical-1VPC-P_22	93	4	[They will take over the position]	Yes	1	Yes	1997	Hit
vpc3023	critical-1VPC-P_25	96	4	[We will throw the towel]	Yes	1	Yes	1986	Hit
vpc3023	critical-1VPC-P_14	97	4	[She will help out the waiter]	Yes	1	Yes	1242	Hit
vpc3023	critical-1VPC-P_30	99	4	[We will pull off the sticker]	Yes	1	Yes	1466	Hit
vpc3023	critical-1VPC-P_11	101	4	[She will shut down the computer]	No	1	No	1496	CorrReject
vpc3023	critical-1VPC-P_28	118	4	[We will dress the doll]	Yes	0	No	2256	FalseAlarm
vpc3023	critical-1VPC-P_4	124	4	[He will lock the bicycle]	Yes	0	No	2316	FalseAlarm
vpc3023	critical-1VPC-P_29	130	4	[We will smooth the frosting]	Yes	1	Yes	1530	Hit
vpc3023	critical-1VPC-P_2	136	4	[He will buy up the land]	Yes	1	Yes	1719	Hit
vpc3023	critical-1VPC-P_7	145	4	[He will think through the thoughts]	Yes	0	No	2459	FalseAlarm
vpc3023	critical-1VPC-P_12	146	4	[She will drive the candidate]	Yes	0	No	2241	FalseAlarm
vpc3023	critical-1VPC-P_31	160	4	[We will show off the ponies]	No	1	No	2621	CorrReject
vpc3024	critical-1VPC-P_8	7	8	[He will strike the balance]	Yes	0	No	959	FalseAlarm
vpc3024	critical-1VPC-P_25	8	8	[We will throw the towel]	Yes	1	Yes	862	Hit
vpc3024	critical-1VPC-P_20	9	8	[They will live the lie]	Yes	0	No	2233	FalseAlarm
vpc3024	critical-1VPC-P_6	15	8	[He will run up the hills]	Yes	1	Yes	1173	Hit
vpc3024	critical-1VPC-P_5	21	8	[He will pass the dessert]	Yes	1	Yes	872	Hit
vpc3024	critical-1VPC-P_3	24	8	[He will cover up the research]	No	1	No	1305	CorrReject
vpc3024	critical-1VPC-P_15	29	8	[She will set up the boundaries]	Yes	0	No	994	FalseAlarm
vpc3024	critical-1VPC-P_10	31	8	[She will check out the books]	Yes	1	Yes	927	Hit
vpc3024	critical-1VPC-P_29	40	8	[We will smooth the frosting]	Yes	1	Yes	880	Hit
vpc3024	critical-1VPC-P_31	45	8	[We will show off the ponies]	No	1	No	1183	CorrReject
vpc3024	critical-1VPC-P_30	51	8	[We will pull off the sticker]	No	0	Yes	1009	Miss
vpc3024	critical-1VPC-P_16	61	8	[She will throw the trash]	Yes	0	No	1237	FalseAlarm
vpc3024	critical-1VPC-P_32	64	8	[We will tie the canoe]	Yes	0	No	923	FalseAlarm
vpc3024	critical-1VPC-P_27	72	8	[We will bring forth the gifts]	No	1	No	1411	CorrReject
vpc3024	critical-1VPC-P_11	79	8	[She will shut down the computer]	No	1	No	1013	CorrReject
vpc3024	critical-1VPC-P_22	89	8	[They will take over the position]	Yes	1	Yes	942	Hit
vpc3024	critical-1VPC-P_28	97	8	[We will dress the doll]	No	1	No	1412	CorrReject
vpc3024	critical-1VPC-P_2	99	8	[He will buy up the land]	Yes	1	Yes	810	Hit
vpc3024	critical-1VPC-P_13	109	8	[She will close the cafթ]	Yes	1	Yes	987	Hit
vpc3024	critical-1VPC-P_26	117	8	[We will bust out the moves]	Yes	1	Yes	854	Hit
vpc3024	critical-1VPC-P_7	119	8	[He will think through the thoughts]	No	1	No	1675	CorrReject
vpc3024	critical-1VPC-P_12	126	8	[She will drive the candidate]	No	1	No	1155	CorrReject
vpc3024	critical-1VPC-P_23	127	8	[They will check over the essays]	No	1	No	1103	CorrReject
vpc3024	critical-1VPC-P_1	135	8	[He will hold the line]	Yes	1	Yes	697	Hit
vpc3024	critical-1VPC-P_21	138	8	[They will lead the dance]	Yes	1	Yes	579	Hit
vpc3024	critical-1VPC-P_4	140	8	[He will lock the bicycle]	Yes	0	No	606	FalseAlarm
vpc3024	critical-1VPC-P_17	141	8	[They will shoot the hawk]	Yes	1	Yes	937	Hit
vpc3024	critical-1VPC-P_14	142	8	[She will help out the waiter]	Yes	1	Yes	815	Hit
vpc3024	critical-1VPC-P_18	147	8	[They will catch up the students]	Yes	1	Yes	766	Hit
vpc3024	critical-1VPC-P_9	153	8	[She will pair the geese]	Yes	1	Yes	664	Hit
vpc3024	critical-1VPC-P_19	154	8	[They will carry up the groceries]	Yes	0	No	1265	FalseAlarm
vpc3024	critical-1VPC-P_24	160	8	[They will wring the rag]	No	1	No	852	CorrReject
vpc3025	critical-1VPC-P_30	2	6	[We will pull the sticker]	Yes	0	No	1292	FalseAlarm
vpc3025	critical-1VPC-P_1	3	6	[He will hold down the line]	Yes	0	No	1132	FalseAlarm
vpc3025	critical-1VPC-P_17	8	6	[They will shoot down the hawk]	Yes	0	No	567	FalseAlarm
vpc3025	critical-1VPC-P_29	14	6	[We will smooth over the frosting]	No	1	No	959	CorrReject
vpc3025	critical-1VPC-P_23	16	6	[They will check the essays]	No	0	Yes	1019	Miss
vpc3025	critical-1VPC-P_11	19	6	[She will shut the computer]	Yes	1	Yes	1070	Hit
vpc3025	critical-1VPC-P_8	27	6	[He will strike down the balance]	Yes	1	Yes	1152	Hit
vpc3025	critical-1VPC-P_18	34	6	[They will catch the students]	Yes	0	No	849	FalseAlarm
vpc3025	critical-1VPC-P_4	35	6	[He will lock up the bicycle]	No	0	Yes	1102	Miss
vpc3025	critical-1VPC-P_26	42	6	[We will bust the moves]	Yes	0	No	1175	FalseAlarm
vpc3025	critical-1VPC-P_32	43	6	[We will tie up the canoe]	Yes	1	Yes	1391	Hit
vpc3025	critical-1VPC-P_5	44	6	[He will pass over the dessert]	Yes	0	No	666	FalseAlarm
vpc3025	critical-1VPC-P_20	51	6	[They will live down the lie]	Yes	1	Yes	719	Hit
vpc3025	critical-1VPC-P_27	70	6	[We will bring the gifts]	Yes	1	Yes	839	Hit
vpc3025	critical-1VPC-P_19	81	6	[They will carry the groceries]	Yes	1	Yes	629	Hit
vpc3025	critical-1VPC-P_28	85	6	[We will dress up the doll]	Yes	1	Yes	758	Hit
