"Subject"	"RT"	"Trial"	"Sex"	"NativeLanguage"	"Correct"	"PrevType"	"PrevCorrect"	"Word"	"Frequency"	"FamilySize"	"SynsetCount"	"Length"	"Class"	"FreqSingular"	"FreqPlural"	"DerivEntropy"	"Complex"	"rInfl"	"meanRT"	"SubjFreq"	"meanSize"	"meanWeight"	"BNCw"	"BNCc"	"BNCd"	"BNCcRatio"	"BNCdRatio"	"Sn"	"NativeLangSim"
"D5Dutch"	6.4337298223537	56	"M"	"Other"	"correct"	"nonword"	"correct"	"woodpecker"	2.890372	0	0.6931472	10	"animal"	11	6	0	"complex"	0.5389965	6.5041	2.04	3.8417	3.52	1.025185	0.48747	0	0.475495	0	"5"	"Dutch"
"D5Dutch"	6.7030378223537	59	"M"	"Other"	"correct"	"nonword"	"correct"	"squid"	3.970292	0	1.0986123	5	"animal"	23	29	0	"simplex"	-0.22314355	6.4089	3.08	3.5957	3.2684	1.64921	0.16249	1.187616	0.098526	0.720112	"5"	"Dutch"
"D5Dutch"	6.5382018223537	60	"M"	"Other"	"correct"	"word"	"correct"	"butterfly"	5.214936	0	1.0986123	9	"animal"	88	95	0	"complex"	-0.07571182	6.4062	4.08	3.8757	3.6141	6.719418	0.64996	5.463032	0.096729	0.813022	"5"	"Dutch"
"D5Dutch"	6.2229428223537	61	"M"	"Other"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"5"	"Dutch"
"D5Dutch"	6.4443298223537	62	"M"	"Other"	"correct"	"word"	"correct"	"beaver"	3.951244	0	2.0794415	6	"animal"	37	14	0	"simplex"	0.92953596	6.4199	2.2	3.2347	2.8413	1.482061	0	0	0	0	"5"	"Dutch"
"D5Dutch"	6.2229428223537	63	"M"	"Other"	"correct"	"word"	"correct"	"dog"	7.667626	3.1354942	2.0794415	3	"animal"	1233	828	1.2129	"simplex"	0.39779605	6.2956	6.04	4.6429	4.5167	74.838494	50.859385	241.56104	0.679589	3.227765	"5"	"Dutch"
"D5Dutch"	6.1849488223537	64	"M"	"Other"	"correct"	"word"	"correct"	"banana"	5.023881	0	1.0986123	6	"plant"	74	77	0	"simplex"	-0.03922071	6.3178	5.68	2.0802	1.7189	4.524185	1.29992	23.039745	0.287327	5.092573	"5"	"Dutch"
"D5Dutch"	6.2763168223537	65	"M"	"Other"	"correct"	"word"	"correct"	"blueberry"	2.484907	0	1.0986123	9	"plant"	7	4	0	"complex"	0.47000363	6.3549	3.76	2.0858	1.6507	0.122576	0	0.237523	0	1.937755	"5"	"Dutch"
"D5Dutch"	6.3269868223537	66	"M"	"Other"	"correct"	"word"	"correct"	"donkey"	5.541264	0	1.0986123	6	"animal"	162	92	0.037	"simplex"	0.56115071	6.3328	3.48	3.9986	3.7598	5.081351	3.737271	6.650648	0.735488	1.308835	"5"	"Dutch"
"D5Dutch"	6.0944108223537	67	"M"	"Other"	"correct"	"word"	"correct"	"pig"	6.660575	2.7725887	2.3025851	3	"animal"	320	460	1.6313	"simplex"	-0.36195692	6.2783	4.48	3.4075	3.12	12.636518	10.886833	17.576713	0.861537	1.390946	"5"	"Dutch"
"D5Dutch"	6.4212178223537	70	"M"	"Other"	"correct"	"nonword"	"correct"	"paprika"	2.484907	0	1.0986123	7	"plant"	11	0	0	"simplex"	2.48490665	6.4825	3.44	2.0858	1.6507	0.456876	0	0.475046	0	1.039771	"5"	"Dutch"
"D5Dutch"	6.6893758223537	72	"M"	"Other"	"correct"	"nonword"	"correct"	"carrot"	4.976734	0.6931472	1.6094379	6	"plant"	45	99	0.0594	"simplex"	-0.77652879	6.35	5.48	1.8449	1.4437	3.398711	2.437351	14.963958	0.71714	4.402834	"5"	"Dutch"
"D5Dutch"	6.3150578223537	74	"M"	"Other"	"correct"	"nonword"	"correct"	"camel"	6.109248	0.6931472	0.6931472	5	"animal"	146	303	0.1012	"simplex"	-0.72659511	6.386	2.72	4.4303	4.2654	3.320707	0.81245	3.087801	0.244662	0.929862	"5"	"Dutch"
"D5Dutch"	6.5349968223537	76	"M"	"Other"	"correct"	"nonword"	"correct"	"whale"	5.298317	1.0986123	1.3862944	5	"animal"	104	95	0.4994	"simplex"	0.08961216	6.3548	3.96	3.535	3.2365	5.872526	1.949881	1.900185	0.332034	0.323572	"5"	"Dutch"
"D5Dutch"	6.4139978223537	77	"M"	"Other"	"correct"	"word"	"correct"	"mouse"	5.805135	1.9459101	1.6094379	5	"animal"	146	184	0.4497	"simplex"	-0.22992324	6.3261	4.44	3.7255	3.4551	18.297321	18.848846	10.688542	1.030142	0.584159	"5"	"Dutch"
"D5Dutch"	6.3446168223537	78	"M"	"Other"	"correct"	"word"	"correct"	"kiwi"	3.044522	0	1.3862944	4	"plant"	11	9	0	"simplex"	0.18232156	6.3173	5.28	1.8289	1.3752	2.139516	0	1.187616	0	0.555086	"5"	"Dutch"
"D5Dutch"	6.5493388223537	80	"M"	"Other"	"correct"	"nonword"	"correct"	"avocado"	3.433987	0	1.3862944	7	"plant"	24	6	0	"simplex"	1.27296568	6.4032	4.12	1.7737	1.3256	0.936038	0.81245	0.950093	0.867967	1.015015	"5"	"Dutch"
"D5Dutch"	6.3619418223537	85	"M"	"Other"	"correct"	"nonword"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"5"	"Dutch"
"D5Dutch"	6.4103678223537	86	"M"	"Other"	"correct"	"word"	"correct"	"owl"	4.859812	1.3862944	0.6931472	3	"animal"	54	74	0.7912	"simplex"	-0.31015493	6.3582	3.12	3.4758	3.1806	12.057065	0	6.175602	0	0.512198	"5"	"Dutch"
"D5Dutch"	6.6151628223537	87	"M"	"Other"	"correct"	"word"	"correct"	"reindeer"	4.043051	0	0.6931472	8	"animal"	28	28	0	"complex"	0	6.4974	2.28	3.7494	3.4517	1.537777	0.97494	0.950093	0.633993	0.617835	"5"	"Dutch"
"D5Dutch"	6.3657508223537	89	"M"	"Other"	"correct"	"nonword"	"correct"	"lion"	6.098074	1.0986123	1.0986123	4	"animal"	152	292	0.234	"simplex"	-0.64973469	6.3014	4.04	4.2029	4.0036	12.502798	4.874701	3.80037	0.389889	0.303962	"5"	"Dutch"
"D5Dutch"	6.3657508223537	90	"M"	"Other"	"incorrect"	"word"	"correct"	"tortoise"	4.624973	0	0.6931472	8	"animal"	71	30	0.3463	"simplex"	0.84267891	6.5318	2.52	3.653	3.3654	1.78293	0.48747	1.425139	0.27341	0.799324	"5"	"Dutch"
"D5Dutch"	6.5204448223537	91	"M"	"Other"	"correct"	"word"	"incorrect"	"olive"	5.587249	1.0986123	1.9459101	5	"plant"	160	78	0.5684	"simplex"	0.71195651	6.295	4.12	1.6987	1.2952	3.877873	0	2.850278	0	0.735011	"5"	"Dutch"
"D5Dutch"	6.4617518223537	92	"M"	"Other"	"correct"	"word"	"correct"	"mole"	4.60517	1.0986123	1.9459101	4	"animal"	69	30	0.6968	"simplex"	0.81450804	6.415	2.4	2.9999	2.6112	5.738806	4.062251	2.850278	0.707856	0.496667	"5"	"Dutch"
"D5Dutch"	6.4788758223537	97	"M"	"Other"	"correct"	"nonword"	"correct"	"apricot"	3.828641	0	1.3862944	7	"plant"	26	19	0	"simplex"	0.30010459	6.3637	4.4	1.7597	1.3216	2.340096	0.64996	3.80037	0.277749	1.624023	"5"	"Dutch"
"D5Dutch"	6.5926898223537	99	"M"	"Other"	"correct"	"nonword"	"correct"	"shark"	5.880533	0.6931472	1.7917595	5	"animal"	246	111	0.0277	"simplex"	0.79088947	6.3179	3.76	3.9283	3.6724	3.231561	0.32498	3.80037	0.100564	1.176017	"5"	"Dutch"
"D5Dutch"	6.3957158223537	100	"M"	"Other"	"correct"	"word"	"correct"	"elephant"	6.063785	0.6931472	1.0986123	8	"animal"	113	316	0.213	"simplex"	-1.02270333	6.322	3.88	4.1927	3.9911	8.691785	8.611973	7.363218	0.990818	0.847147	"5"	"Dutch"
"D5Dutch"	6.4686368223537	101	"M"	"Other"	"correct"	"word"	"correct"	"radish"	3.044522	0.6931472	1.3862944	6	"plant"	11	9	0.9403	"simplex"	0.18232156	6.4133	3.12	1.3226	0.8244	1.961223	0	0	0	0	"5"	"Dutch"
"D5Dutch"	6.3883088223537	108	"M"	"Other"	"correct"	"nonword"	"correct"	"bat"	5.918894	2.1972246	2.3025851	3	"animal"	155	103	2.2641	"simplex"	0.40546511	6.329	3.2	2.5589	2.1666	9.427243	5.199682	6.888171	0.551559	0.730667	"5"	"Dutch"
"D5Dutch"	6.4103678223537	109	"M"	"Other"	"incorrect"	"word"	"correct"	"goat"	6.228511	1.9459101	1.0986123	4	"animal"	209	297	1.0093	"simplex"	-0.34998596	6.2772	3.88	3.8703	3.647	6.362832	0.64996	4.037893	0.10215	0.634606	"5"	"Dutch"
"D5Dutch"	6.4957118223537	110	"M"	"Other"	"correct"	"word"	"incorrect"	"bunny"	3.332205	0	1.0986123	5	"animal"	19	8	0	"simplex"	0.7985077	6.4092	3.4	3.615	3.271	3.276134	0.16249	10.451018	0.049598	3.190046	"5"	"Dutch"
"D5Dutch"	6.2658678223537	111	"M"	"Other"	"correct"	"word"	"correct"	"grape"	5.192957	1.0986123	1.0986123	5	"plant"	37	142	1.1273	"simplex"	-1.32525847	6.3036	4.68	1.5349	1.1317	2.975265	0.64996	1.662662	0.218455	0.558828	"5"	"Dutch"
"D5Dutch"	6.4513358223537	115	"M"	"Other"	"correct"	"nonword"	"correct"	"lemon"	5.631212	0.6931472	1.6094379	5	"plant"	233	45	0.6285	"simplex"	1.62667972	6.29	5.04	1.8119	1.4315	11.834199	3.087311	22.089653	0.26088	1.866595	"5"	"Dutch"
"D5Dutch"	6.7003198223537	117	"M"	"Other"	"correct"	"nonword"	"correct"	"hedgehog"	3.637586	0	1.0986123	8	"animal"	21	16	0	"simplex"	0.25782911	6.5924	3.32	3.592	3.2545	2.718969	0.64996	3.325324	0.239047	1.223009	"5"	"Dutch"
"D5Dutch"	6.2989288223537	118	"M"	"Other"	"correct"	"word"	"correct"	"apple"	6.304449	1.0986123	1.0986123	5	"plant"	315	231	0.496	"simplex"	0.30900484	6.2452	5.84	2.473	2.1948	24.54872	7.799522	40.853981	0.317716	1.6642	"5"	"Dutch"
"D5Dutch"	6.3975588223537	123	"M"	"Other"	"correct"	"nonword"	"correct"	"horse"	7.77191	3.3322045	2.0794415	5	"animal"	1518	854	1.0925	"simplex"	0.57470603	6.3364	4.84	4.8195	4.7138	79.173243	62.071199	59.855833	0.783992	0.756011	"5"	"Dutch"
"D5Dutch"	6.4121848223537	126	"M"	"Other"	"correct"	"nonword"	"correct"	"strawberry"	4.75359	0	1.3862944	10	"plant"	50	65	0	"complex"	-0.25782911	6.3475	5.04	1.8922	1.4951	2.919548	0.64996	18.526805	0.222624	6.345778	"5"	"Dutch"
"D5Dutch"	6.6948628223537	128	"M"	"Other"	"correct"	"nonword"	"correct"	"stork"	3.044522	0	0.6931472	5	"animal"	13	7	0	"simplex"	0.55961579	6.5239	2	3.8085	3.4878	0.724315	0	0.475046	0	0.655856	"5"	"Dutch"
"D5Dutch"	6.4530788223537	129	"M"	"Other"	"correct"	"word"	"correct"	"melon"	4.127134	1.0986123	1.0986123	5	"plant"	38	23	0.5392	"simplex"	0.48550782	6.3712	3.56	1.5924	1.1586	2.15066	0.16249	1.187616	0.075554	0.55221	"5"	"Dutch"
"D5Dutch"	6.5073298223537	130	"M"	"Other"	"incorrect"	"word"	"correct"	"gull"	4.418841	1.6094379	1.0986123	4	"animal"	23	59	1.7296	"simplex"	-0.91629073	6.4384	2.6	2.717	2.3265	1.894363	0.32498	0.237523	0.171551	0.125384	"5"	"Dutch"
"D5Dutch"	6.5681488223537	132	"M"	"Other"	"correct"	"nonword"	"correct"	"moose"	2.70805	0	0.6931472	5	"animal"	7	7	0	"simplex"	0	6.3349	2.48	3.8893	3.5673	0.668599	0	2.375231	0	3.552551	"5"	"Dutch"
"D5Dutch"	6.4337298223537	133	"M"	"Other"	"correct"	"word"	"correct"	"sheep"	6.577861	2.3025851	1.3862944	5	"animal"	359	359	1.5565	"simplex"	0	6.2984	5.2	3.7201	3.4881	29.752647	43.872313	22.327176	1.474568	0.750427	"5"	"Dutch"
"D5Dutch"	7.0569948223537	136	"M"	"Other"	"correct"	"nonword"	"correct"	"goose"	5.267858	1.7917595	1.3862944	5	"animal"	103	85	1.4565	"simplex"	0.1900436	6.3514	3.4	3.0071	2.6612	4.401609	1.949881	1.900185	0.442993	0.431702	"5"	"Dutch"
"D5Dutch"	6.5429898223537	138	"M"	"Other"	"correct"	"nonword"	"correct"	"ant"	5.347108	1.3862944	1.0986123	3	"animal"	69	140	0.562	"simplex"	-0.70026465	6.3231	3.6	3.6275	3.3489	4.591045	0.16249	3.80037	0.035393	0.827779	"5"	"Dutch"
"D5Dutch"	6.6457998223537	139	"M"	"Other"	"correct"	"word"	"correct"	"asparagus"	3.663562	0	1.0986123	9	"plant"	19	19	0	"simplex"	0	6.4939	3.68	1.866	1.4424	1.281481	0	0	0	0	"5"	"Dutch"
"D5Dutch"	6.3446168223537	140	"M"	"Other"	"correct"	"word"	"correct"	"monkey"	5.783825	0	1.6094379	6	"animal"	162	162	0	"simplex"	0	6.3075	4	3.9559	3.7049	5.348791	2.924821	14.963958	0.546819	2.797634	"5"	"Dutch"
"D5Dutch"	6.8723858223537	149	"M"	"Other"	"correct"	"nonword"	"correct"	"pineapple"	3.988984	0	1.0986123	9	"plant"	44	9	0	"complex"	1.5040774	6.4022	4.4	1.8716	1.4581	2.596392	0.64996	6.650648	0.250332	2.561496	"5"	"Dutch"
"D5Dutch"	6.4957118223537	150	"M"	"Other"	"correct"	"word"	"correct"	"wasp"	4.682131	1.3862944	0.6931472	4	"animal"	43	64	0.4621	"simplex"	-0.39019764	6.5057	3.36	3.6045	3.3145	2.551819	1.46241	0.712569	0.573086	0.27924	"5"	"Dutch"
"D5Dutch"	6.6136798223537	152	"M"	"Other"	"correct"	"nonword"	"correct"	"mushroom"	5.537334	0.6931472	1.9459101	8	"plant"	90	137	0.4777	"simplex"	-0.41639418	6.3365	4.8	1.7232	1.3199	3.264991	0.64996	6.413125	0.19907	1.964209	"5"	"Dutch"
"D5Dutch"	6.6529578223537	155	"M"	"Other"	"correct"	"nonword"	"correct"	"leek"	3.332205	0	1.0986123	4	"plant"	5	22	0	"simplex"	-1.34373475	6.42	3.68	1.8898	1.459	0.846892	0.16249	2.375231	0.191866	2.804646	"5"	"Dutch"
"D5Dutch"	6.5445808223537	157	"M"	"Other"	"correct"	"nonword"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"5"	"Dutch"
"D5Dutch"	6.5155468223537	160	"M"	"Other"	"correct"	"nonword"	"incorrect"	"almond"	4.204693	0	1.0986123	6	"plant"	24	42	0	"simplex"	-0.54232429	6.3908	3.72	1.8912	1.486	3.075555	0.16249	1.425139	0.052833	0.463376	"5"	"Dutch"
"D5Dutch"	6.7003198223537	164	"M"	"Other"	"correct"	"nonword"	"correct"	"clove"	3.663562	0	1.6094379	5	"plant"	16	22	0	"simplex"	-0.30228087	6.4277	3.12	1.6785	1.2208	1.482061	0	0.237523	0	0.160265	"5"	"Dutch"
"D5Dutch"	6.5556488223537	168	"M"	"Other"	"correct"	"nonword"	"correct"	"mustard"	4.442651	0	1.3862944	7	"plant"	84	0	0	"simplex"	4.44265126	6.4177	4	1.8218	1.4082	4.524185	4.549721	6.175602	1.005644	1.36502	"5"	"Dutch"
"D5Dutch"	6.3770928223537	169	"M"	"Other"	"correct"	"word"	"correct"	"pear"	4.727388	0	1.0986123	4	"plant"	44	68	0	"simplex"	-0.42744401	6.3353	4.52	1.9908	1.6114	2.05037	1.46241	7.363218	0.713242	3.591166	"5"	"Dutch"
"D5Dutch"	7.0842398223537	172	"M"	"Other"	"correct"	"nonword"	"correct"	"chicken"	6.59987	1.0986123	1.7917595	7	"animal"	534	200	0.0798	"simplex"	0.97896184	6.3028	5.68	4.3832	4.1964	17.651009	7.312052	100.709814	0.414257	5.705612	"5"	"Dutch"
"D5Dutch"	6.7584608223537	175	"M"	"Other"	"correct"	"nonword"	"correct"	"eagle"	5.117994	1.0986123	1.7917595	5	"animal"	129	37	0.7235	"simplex"	1.22994829	6.3692	2.88	3.1948	2.8461	12.246502	1.29992	1.900185	0.106146	0.155161	"5"	"Dutch"
"D5Dutch"	6.8905468223537	176	"M"	"Other"	"correct"	"word"	"correct"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"5"	"Dutch"
"D5Dutch"	6.8421508223537	177	"M"	"Other"	"correct"	"word"	"correct"	"frog"	5.129899	2.0794415	1.3862944	4	"animal"	74	94	1.0456	"simplex"	-0.23638878	6.3335	3.76	3.1746	2.8385	5.059064	1.46241	10.451018	0.289067	2.065801	"5"	"Dutch"
"D5Dutch"	6.6727328223537	180	"M"	"Other"	"correct"	"nonword"	"correct"	"potato"	6.461468	0	1.0986123	6	"plant"	206	433	0	"simplex"	-0.74032574	6.3833	5.8	2.8516	2.6131	7.934039	8.286993	25.890023	1.044486	3.263158	"5"	"Dutch"
"D5Dutch"	6.4530788223537	181	"M"	"Other"	"correct"	"word"	"correct"	"magpie"	2.995732	0	1.0986123	6	"animal"	13	6	0	"simplex"	0.69314718	6.4871	2.68	3.6695	3.3214	1.092045	0.32498	1.187616	0.297589	1.087516	"5"	"Dutch"
"D5Dutch"	6.7043938223537	183	"M"	"Other"	"correct"	"nonword"	"correct"	"bee"	5.700444	1.7917595	1.0986123	3	"animal"	118	180	0.8521	"simplex"	-0.41937354	6.2978	4.56	3.6399	3.3756	5.281931	1.6249	5.938079	0.307634	1.124225	"5"	"Dutch"
"D5Dutch"	6.6077278223537	184	"M"	"Other"	"correct"	"word"	"correct"	"crocodile"	4.615121	0	0.6931472	9	"animal"	35	65	0	"simplex"	-0.6061358	6.4433	3.36	3.8372	3.5655	2.574105	2.112371	2.850278	0.820623	1.107289	"5"	"Dutch"
"D5Dutch"	6.8194628223537	185	"M"	"Other"	"correct"	"word"	"correct"	"eggplant"	1.791759	0	1.0986123	8	"plant"	4	1	0	"complex"	0.91629073	6.395	3.16	2.3908	1.9674	0.022287	0	0	0	0	"5"	"Dutch"
"I10Dutch"	6.17290612623002	24	"F"	"Other"	"correct"	"nonword"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"10"	"Dutch"
"I1Dutch"	6.55544084076203	24	"F"	"Other"	"correct"	"nonword"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"1"	"Dutch"
"I11Dutch"	6.23239924509907	24	"F"	"Other"	"correct"	"nonword"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"11"	"Dutch"
"I9Dutch"	6.45861155372504	24	"F"	"Other"	"correct"	"nonword"	"correct"	"dolphin"	4.007333	0	1.0986123	7	"animal"	24	30	0	"simplex"	-0.21511138	6.3944	3.88	3.598	3.272	8.067759	0.32498	0.712569	0.040281	0.088323	"9"	"Dutch"
"I10Dutch"	6.54517312623002	32	"F"	"Other"	"correct"	"nonword"	"correct"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"10"	"Dutch"
"I1Dutch"	6.92770784076203	32	"F"	"Other"	"correct"	"nonword"	"correct"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"1"	"Dutch"
"I11Dutch"	6.60466624509907	32	"F"	"Other"	"correct"	"nonword"	"correct"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"11"	"Dutch"
"I9Dutch"	6.83087855372504	32	"F"	"Other"	"correct"	"nonword"	"correct"	"vulture"	4.248495	0	1.0986123	7	"animal"	21	48	0	"simplex"	-0.80077784	6.6213	2.28	3.6219	3.3054	1.270338	0.32498	0.237523	0.255822	0.186976	"9"	"Dutch"
"I10Dutch"	6.21487112623002	34	"F"	"Other"	"correct"	"nonword"	"correct"	"pig"	6.660575	2.7725887	2.3025851	3	"animal"	320	460	1.6313	"simplex"	-0.36195692	6.2783	4.48	3.4075	3.12	12.636518	10.886833	17.576713	0.861537	1.390946	"10"	"Dutch"
"I1Dutch"	6.59740584076203	34	"F"	"Other"	"correct"	"nonword"	"correct"	"pig"	6.660575	2.7725887	2.3025851	3	"animal"	320	460	1.6313	"simplex"	-0.36195692	6.2783	4.48	3.4075	3.12	12.636518	10.886833	17.576713	0.861537	1.390946	"1"	"Dutch"
"I11Dutch"	6.27436424509907	34	"F"	"Other"	"correct"	"nonword"	"correct"	"pig"	6.660575	2.7725887	2.3025851	3	"animal"	320	460	1.6313	"simplex"	-0.36195692	6.2783	4.48	3.4075	3.12	12.636518	10.886833	17.576713	0.861537	1.390946	"11"	"Dutch"
"I9Dutch"	6.50057655372504	34	"F"	"Other"	"correct"	"nonword"	"correct"	"pig"	6.660575	2.7725887	2.3025851	3	"animal"	320	460	1.6313	"simplex"	-0.36195692	6.2783	4.48	3.4075	3.12	12.636518	10.886833	17.576713	0.861537	1.390946	"9"	"Dutch"
"I10Dutch"	6.47376712623002	35	"F"	"Other"	"correct"	"word"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"10"	"Dutch"
"I1Dutch"	6.85630184076203	35	"F"	"Other"	"correct"	"word"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"1"	"Dutch"
"I11Dutch"	6.53326024509907	35	"F"	"Other"	"correct"	"word"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"11"	"Dutch"
"I9Dutch"	6.75947255372504	35	"F"	"Other"	"correct"	"word"	"correct"	"cherry"	4.997212	0.6931472	1.6094379	6	"plant"	83	49	0.4754	"simplex"	0.51879379	6.3426	3.88	1.6278	1.2081	5.71652	3.249801	12.588727	0.568493	2.202166	"9"	"Dutch"
"I10Dutch"	6.06981112623002	36	"F"	"Other"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"10"	"Dutch"
"I1Dutch"	6.45234584076203	36	"F"	"Other"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"1"	"Dutch"
"I11Dutch"	6.12930424509907	36	"F"	"Other"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"11"	"Dutch"
"I9Dutch"	6.35551655372504	36	"F"	"Other"	"correct"	"word"	"correct"	"orange"	6.378426	1.3862944	1.7917595	6	"plant"	258	93	1.0996	"simplex"	1.01353328	6.285	5.6	1.9453	1.5999	16.68154	6.337112	56.530509	0.379888	3.388806	"9"	"Dutch"
"I10Dutch"	6.07207112623002	40	"F"	"Other"	"correct"	"nonword"	"correct"	"shark"	5.880533	0.6931472	1.7917595	5	"animal"	246	111	0.0277	"simplex"	0.79088947	6.3179	3.76	3.9283	3.6724	3.231561	0.32498	3.80037	0.100564	1.176017	"10"	"Dutch"
"I1Dutch"	6.45460584076203	40	"F"	"Other"	"correct"	"nonword"	"correct"	"shark"	5.880533	0.6931472	1.7917595	5	"animal"	246	111	0.0277	"simplex"	0.79088947	6.3179	3.76	3.9283	3.6724	3.231561	0.32498	3.80037	0.100564	1.176017	"1"	"Dutch"
"I11Dutch"	6.13156424509907	40	"F"	"Other"	"correct"	"nonword"	"correct"	"shark"	5.880533	0.6931472	1.7917595	5	"animal"	246	111	0.0277	"simplex"	0.79088947	6.3179	3.76	3.9283	3.6724	3.231561	0.32498	3.80037	0.100564	1.176017	"11"	"Dutch"
"I9Dutch"	6.35777655372504	40	"F"	"Other"	"correct"	"nonword"	"correct"	"shark"	5.880533	0.6931472	1.7917595	5	"animal"	246	111	0.0277	"simplex"	0.79088947	6.3179	3.76	3.9283	3.6724	3.231561	0.32498	3.80037	0.100564	1.176017	"9"	"Dutch"
"I10Dutch"	6.27376712623002	41	"F"	"Other"	"correct"	"word"	"correct"	"crocodile"	4.615121	0	0.6931472	9	"animal"	35	65	0	"simplex"	-0.6061358	6.4433	3.36	3.8372	3.5655	2.574105	2.112371	2.850278	0.820623	1.107289	"10"	"Dutch"
"I1Dutch"	6.65630184076203	41	"F"	"Other"	"correct"	"word"	"correct"	"crocodile"	4.615121	0	0.6931472	9	"animal"	35	65	0	"simplex"	-0.6061358	6.4433	3.36	3.8372	3.5655	2.574105	2.112371	2.850278	0.820623	1.107289	"1"	"Dutch"
"I11Dutch"	6.33326024509907	41	"F"	"Other"	"correct"	"word"	"correct"	"crocodile"	4.615121	0	0.6931472	9	"animal"	35	65	0	"simplex"	-0.6061358	6.4433	3.36	3.8372	3.5655	2.574105	2.112371	2.850278	0.820623	1.107289	"11"	"Dutch"
"I9Dutch"	6.55947255372504	41	"F"	"Other"	"correct"	"word"	"correct"	"crocodile"	4.615121	0	0.6931472	9	"animal"	35	65	0	"simplex"	-0.6061358	6.4433	3.36	3.8372	3.5655	2.574105	2.112371	2.850278	0.820623	1.107289	"9"	"Dutch"
"I10Dutch"	6.34152912623002	42	"F"	"Other"	"correct"	"word"	"correct"	"reindeer"	4.043051	0	0.6931472	8	"animal"	28	28	0	"complex"	0	6.4974	2.28	3.7494	3.4517	1.537777	0.97494	0.950093	0.633993	0.617835	"10"	"Dutch"
"I1Dutch"	6.72406384076203	42	"F"	"Other"	"correct"	"word"	"correct"	"reindeer"	4.043051	0	0.6931472	8	"animal"	28	28	0	"complex"	0	6.4974	2.28	3.7494	3.4517	1.537777	0.97494	0.950093	0.633993	0.617835	"1"	"Dutch"
"I11Dutch"	6.40102224509907	42	"F"	"Other"	"correct"	"word"	"correct"	"reindeer"	4.043051	0	0.6931472	8	"animal"	28	28	0	"complex"	0	6.4974	2.28	3.7494	3.4517	1.537777	0.97494	0.950093	0.633993	0.617835	"11"	"Dutch"
